Job Number,Part Number,Due Date,Priority,Quantity,WorkCenter,Run Time,Setup Time,Place,Customer
MO-250317000848,M0102-2160,30/08/2025,6345,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000847,M0102-2160,30/08/2025,6346,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000846,M0102-2160,30/08/2025,6347,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000845,M0102-2160,30/08/2025,6348,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000844,M0102-2160,30/08/2025,6349,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000843,M0102-2160,30/08/2025,6350,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000842,M0102-2160,30/08/2025,6351,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000841,M0102-2160,30/08/2025,6352,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000840,M0102-2160,30/08/2025,6353,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000839,M0102-2160,30/08/2025,6354,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000838,M0102-2160,30/08/2025,6355,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000837,M0102-2160,30/08/2025,6356,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000836,M0102-2160,30/08/2025,6357,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000835,M0102-2160,30/08/2025,6358,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000834,M0102-2160,30/08/2025,6359,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000833,M0102-2160,30/08/2025,6360,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000832,M0102-2160,30/08/2025,6361,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000831,M0102-2160,30/08/2025,6362,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000830,M0102-2160,30/08/2025,6363,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000829,M0102-2160,30/08/2025,6364,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000828,M0102-2160,30/08/2025,6365,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000827,M0102-2160,30/08/2025,6366,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000826,M0102-2160,30/08/2025,6367,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000825,M0102-2160,30/08/2025,6368,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000824,M0102-2160,30/08/2025,6369,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000823,M0102-2160,30/08/2025,6370,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000822,M0102-2160,30/08/2025,6371,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000821,M0102-2160,30/08/2025,6372,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000820,M0102-2160,30/08/2025,6373,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000819,M0102-2160,30/08/2025,6374,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000818,M0102-2160,30/08/2025,6375,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000817,M0102-2160,30/08/2025,6376,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000816,M0102-2160,30/08/2025,6377,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000815,M0102-2160,30/08/2025,6378,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000814,M0102-2160,30/08/2025,6379,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000813,M0102-2160,30/08/2025,6380,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000812,M0102-2160,30/08/2025,6381,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000811,M0102-2160,30/08/2025,6382,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000810,M0102-2160,30/08/2025,6383,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000809,M0102-2160,30/08/2025,6384,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000808,M0102-2160,30/08/2025,6385,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000807,M0102-2160,30/08/2025,6386,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000806,M0102-2160,30/08/2025,6387,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000805,M0102-2160,30/08/2025,6388,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000804,M0102-2160,30/08/2025,6389,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000803,M0102-2160,30/08/2025,6390,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000802,M0102-2160,30/08/2025,6391,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000801,M0102-2160,30/08/2025,6392,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000800,M0102-2160,30/08/2025,6393,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000799,M0102-2160,30/08/2025,6394,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000798,M0102-2160,30/08/2025,6395,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000797,M0102-2160,30/08/2025,6396,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000796,M0102-2160,30/08/2025,6397,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000795,M0102-2160,30/08/2025,6398,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000794,M0102-2160,30/08/2025,6399,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000793,M0102-2160,30/08/2025,6400,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000792,M0102-2160,30/08/2025,6401,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000791,M0102-2160,30/08/2025,6402,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000790,M0102-2160,30/08/2025,6403,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000789,M0102-2160,30/08/2025,6404,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000788,M0102-2160,30/08/2025,6405,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000787,M0102-2160,30/08/2025,6406,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000786,M0102-2160,30/08/2025,6407,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000785,M0102-2160,30/08/2025,6408,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000784,M0102-2160,30/08/2025,6409,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000783,M0102-2160,30/08/2025,6410,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000782,M0102-2160,30/08/2025,6411,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000781,M0102-2160,30/08/2025,6412,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000780,M0102-2160,30/08/2025,6413,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000766,M0102-2160,30/08/2025,6414,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250317000776,M0102-2160,30/08/2025,6415,2,小立加_北京,6.62,0.5,北京,0
MO-250317000775,M0102-2160,30/08/2025,6416,2,小立加_北京,6.62,0.5,北京,0
MO-250317000774,M0102-2160,30/08/2025,6417,2,小立加_北京,6.62,0.5,北京,0
MO-250317000773,M0102-2160,30/08/2025,6418,2,小立加_北京,6.62,0.5,北京,0
MO-250317000771,M0102-2160,30/08/2025,6419,2,小立加_北京,6.62,0.5,北京,0
MO-250317000770,M0102-2160,30/08/2025,6420,2,小立加_北京,6.62,0.5,北京,0
MO-250317000769,M0102-2160,30/08/2025,6421,2,小立加_北京,6.62,0.5,北京,0
MO-250317000768,M0102-2160,30/08/2025,6422,2,小立加_北京,6.62,0.5,北京,0
MO-250317000767,M0102-2160,30/08/2025,6423,2,小立加_北京,6.62,0.5,北京,0
MO-250317000764,M0102-2160,30/08/2025,6424,2,小立加_北京,6.62,0.5,北京,0
MO-250317000763,M0102-2160,30/08/2025,6425,2,小立加_北京,6.62,0.5,北京,0
MO-250317000762,M0102-2160,30/08/2025,6426,2,小立加_北京,6.62,0.5,北京,0
MO-250317000761,M0102-2160,30/08/2025,6427,2,小立加_北京,6.62,0.5,北京,0
MO-250407003112,M0106-007870,30/08/2025,6428,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250407003111,M0106-007870,30/08/2025,6429,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000422,M0106-007870,30/08/2025,6430,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000417,M0106-007870,30/08/2025,6431,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250328001526,M0106-007870,30/08/2025,6432,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250328001525,M0106-007870,30/08/2025,6433,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001261,M0106-007870,30/08/2025,6434,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001260,M0106-007870,30/08/2025,6435,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001259,M0106-007870,30/08/2025,6436,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001258,M0106-007870,30/08/2025,6437,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250317000953,M0106-007870,30/08/2025,6438,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250317000952,M0106-007870,30/08/2025,6439,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250317000951,M0106-007870,30/08/2025,6440,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250317000950,M0106-007870,30/08/2025,6441,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250314008267,M0106-007870,30/08/2025,6442,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250314008265,M0106-007870,30/08/2025,6443,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250314008263,M0106-007870,30/08/2025,6444,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000214,M0106-000662,30/08/2025,6445,2,北村800_北京,1.4,0,北京,0
MO-250314007896,M0106-000662,30/08/2025,6446,2,北村800_北京,1.4,0,北京,0
MO-250407003112,M0106-007870,30/08/2025,6447,1,北村800_北京,7.06,0,北京,0
MO-250407003111,M0106-007870,30/08/2025,6448,1,北村800_北京,7.06,0,北京,0
MO-250403000422,M0106-007870,30/08/2025,6449,1,北村800_北京,7.06,0,北京,0
MO-250403000417,M0106-007870,30/08/2025,6450,1,北村800_北京,7.06,0,北京,0
MO-250328001526,M0106-007870,30/08/2025,6451,1,北村800_北京,7.06,0,北京,0
MO-250328001525,M0106-007870,30/08/2025,6452,1,北村800_北京,7.06,0,北京,0
MO-250319001261,M0106-007870,30/08/2025,6453,1,北村800_北京,7.06,0,北京,0
MO-250319001260,M0106-007870,30/08/2025,6454,1,北村800_北京,7.06,0,北京,0
MO-250319001259,M0106-007870,30/08/2025,6455,1,北村800_北京,7.06,0,北京,0
MO-250319001258,M0106-007870,30/08/2025,6456,1,北村800_北京,7.06,0,北京,0
MO-250317000953,M0106-007870,30/08/2025,6457,1,北村800_北京,7.06,0,北京,0
MO-250317000952,M0106-007870,30/08/2025,6458,1,北村800_北京,7.06,0,北京,0
MO-250317000951,M0106-007870,30/08/2025,6459,1,北村800_北京,7.06,0,北京,0
MO-250317000950,M0106-007870,30/08/2025,6460,1,北村800_北京,7.06,0,北京,0
MO-250314008267,M0106-007870,30/08/2025,6461,1,北村800_北京,7.06,0,北京,0
MO-250314008265,M0106-007870,30/08/2025,6462,1,北村800_北京,7.06,0,北京,0
MO-250314008263,M0106-007870,30/08/2025,6463,1,北村800_北京,7.06,0,北京,0
MO-250403000214,M0106-000662,30/08/2025,6464,2,小立加_北京,2.56,0.4,北京,0
MO-250314007896,M0106-000662,30/08/2025,6465,2,小立加_北京,2.56,0.4,北京,0
MO-250317000779,M0102-2160,31/08/2025,6466,2,小立加_北京,4,0.3,北京,0
MO-250317000778,M0102-2160,31/08/2025,6467,2,小立加_北京,4,0.3,北京,0
MO-250317000777,M0102-2160,31/08/2025,6468,2,小立加_北京,4,0.3,北京,0
MO-250317000765,M0102-2160,31/08/2025,6469,2,小立加_北京,4,0.3,北京,0
MO-250317000756,M0102-2159,31/08/2025,6470,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000755,M0102-2159,31/08/2025,6471,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000754,M0102-2159,31/08/2025,6472,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000753,M0102-2159,31/08/2025,6473,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000752,M0102-2159,31/08/2025,6474,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000751,M0102-2159,31/08/2025,6475,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000750,M0102-2159,31/08/2025,6476,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000749,M0102-2159,31/08/2025,6477,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000748,M0102-2159,31/08/2025,6478,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000747,M0102-2159,31/08/2025,6479,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000746,M0102-2159,31/08/2025,6480,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000745,M0102-2159,31/08/2025,6481,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000744,M0102-2159,31/08/2025,6482,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000743,M0102-2159,31/08/2025,6483,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000742,M0102-2159,31/08/2025,6484,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000741,M0102-2159,31/08/2025,6485,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250317000740,M0102-2159,31/08/2025,6486,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250403000214,M0106-000662,31/08/2025,6487,2,小立加_北京,2.46,0.5,北京,0
MO-250314007896,M0106-000662,31/08/2025,6488,2,小立加_北京,2.46,0.5,北京,0
MO-250317000776,M0102-2160,31/08/2025,6489,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000775,M0102-2160,31/08/2025,6490,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000774,M0102-2160,31/08/2025,6491,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000773,M0102-2160,31/08/2025,6492,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000771,M0102-2160,31/08/2025,6493,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000770,M0102-2160,31/08/2025,6494,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000769,M0102-2160,31/08/2025,6495,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000768,M0102-2160,31/08/2025,6496,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000767,M0102-2160,31/08/2025,6497,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000764,M0102-2160,31/08/2025,6498,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000763,M0102-2160,31/08/2025,6499,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000762,M0102-2160,31/08/2025,6500,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250317000761,M0102-2160,31/08/2025,6501,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250407003112,M0106-007870,31/08/2025,6502,1,北村800_北京,14.7,0,北京,0
MO-250407003111,M0106-007870,31/08/2025,6503,1,北村800_北京,14.7,0,北京,0
MO-250403000422,M0106-007870,31/08/2025,6504,1,北村800_北京,14.7,0,北京,0
MO-250403000417,M0106-007870,31/08/2025,6505,1,北村800_北京,14.7,0,北京,0
MO-250328001526,M0106-007870,31/08/2025,6506,1,北村800_北京,14.7,0,北京,0
MO-250328001525,M0106-007870,31/08/2025,6507,1,北村800_北京,14.7,0,北京,0
MO-250319001261,M0106-007870,31/08/2025,6508,1,北村800_北京,14.7,0,北京,0
MO-250319001260,M0106-007870,31/08/2025,6509,1,北村800_北京,14.7,0,北京,0
MO-250319001259,M0106-007870,31/08/2025,6510,1,北村800_北京,14.7,0,北京,0
MO-250319001258,M0106-007870,31/08/2025,6511,1,北村800_北京,14.7,0,北京,0
MO-250317000953,M0106-007870,31/08/2025,6512,1,北村800_北京,14.7,0,北京,0
MO-250317000952,M0106-007870,31/08/2025,6513,1,北村800_北京,14.7,0,北京,0
MO-250317000951,M0106-007870,31/08/2025,6514,1,北村800_北京,14.7,0,北京,0
MO-250317000950,M0106-007870,31/08/2025,6515,1,北村800_北京,14.7,0,北京,0
MO-250314008267,M0106-007870,31/08/2025,6516,1,北村800_北京,14.7,0,北京,0
MO-250314008265,M0106-007870,31/08/2025,6517,1,北村800_北京,14.7,0,北京,0
MO-250314008263,M0106-007870,31/08/2025,6518,1,北村800_北京,14.7,0,北京,0
MO-250317000932,M0102-2160,31/08/2025,6519,1,立车KV1000_北京,1.4,0.8,北京,0
MO-250317000902,M0102-2160,31/08/2025,6520,1,立车KV1000_北京,1.4,0.8,北京,0
MO-250317000899,M0102-2160,31/08/2025,6521,1,立车KV1000_北京,1.4,0.8,北京,0
MO-250317000886,M0102-2160,31/08/2025,6522,1,立车KV1000_北京,1.4,0.8,北京,0
MO-250317000874,M0102-2160,31/08/2025,6523,1,立车KV1000_北京,1.4,0.8,北京,0
MO-250403000214,M0106-000662,31/08/2025,6524,2,小立加_北京,1.6,0.5,北京,0
MO-250314007896,M0106-000662,31/08/2025,6525,2,小立加_北京,1.6,0.5,北京,0
MO-250329000996,M0106-000662,31/08/2025,6526,1,北村800_北京,0.7,0,北京,0
MO-250321000116,M0106-000662,31/08/2025,6527,1,北村800_北京,0.7,0,北京,0
MO-250318001097,M0106-000662,31/08/2025,6528,1,北村800_北京,0.7,0,北京,0
MO-250329000996,M0106-000662,31/08/2025,6529,1,小立加_北京,1.28,0.4,北京,0
MO-250321000116,M0106-000662,31/08/2025,6530,1,小立加_北京,1.28,0.4,北京,0
MO-250318001097,M0106-000662,31/08/2025,6531,1,小立加_北京,1.28,0.4,北京,0
MO-250403000137,M0101-8938,31/08/2025,6532,1,北村800_北京,4.6,0,北京,0
MO-250328001448,M0101-8938,31/08/2025,6533,1,北村800_北京,4.6,0,北京,0
MO-250321000106,M0101-8938,31/08/2025,6534,1,北村800_北京,4.6,0,北京,0
MO-250317000447,M0101-8938,31/08/2025,6535,1,北村800_北京,4.6,0,北京,0
MO-250329000995,M0106-000658,31/08/2025,6536,1,北村800_北京,5.7,0,北京,0
MO-250329000996,M0106-000662,31/08/2025,6537,1,小立加_北京,1.23,0.5,北京,0
MO-250321000116,M0106-000662,31/08/2025,6538,1,小立加_北京,1.23,0.5,北京,0
MO-250318001097,M0106-000662,31/08/2025,6539,1,小立加_北京,1.23,0.5,北京,0
MO-250317000772,M0102-2160,31/08/2025,6540,2,小立加_北京,3.91,0.35,北京,0
MO-250403000137,M0101-8938,31/08/2025,6541,1,北村800_北京,7.8,0,北京,0
MO-250328001448,M0101-8938,31/08/2025,6542,1,北村800_北京,7.8,0,北京,0
MO-250321000106,M0101-8938,31/08/2025,6543,1,北村800_北京,7.8,0,北京,0
MO-250317000447,M0101-8938,31/08/2025,6544,1,北村800_北京,7.8,0,北京,0
MO-250319001222,M0106-000844,31/08/2025,6545,6,小立加_北京,4.8,0.2,北京,0
MO-250314007912,M0106-000844,31/08/2025,6546,6,小立加_北京,4.8,0.2,北京,0
MO-250329000996,M0106-000662,31/08/2025,6547,1,小立加_北京,0.8,0.5,北京,0
MO-250321000116,M0106-000662,31/08/2025,6548,1,小立加_北京,0.8,0.5,北京,0
MO-250318001097,M0106-000662,31/08/2025,6549,1,小立加_北京,0.8,0.5,北京,0
MO-250317000772,M0102-2160,31/08/2025,6550,2,小立加_北京,6.62,0.5,北京,0
MO-250403000214,M0106-000662,31/08/2025,6551,2,小立加_北京,1,0.5,北京,0
MO-250314007896,M0106-000662,31/08/2025,6552,2,小立加_北京,1,0.5,北京,0
MO-250329000995,M0106-000658,31/08/2025,6553,1,北村800_北京,5.1,0,北京,0
MO-250319001222,M0106-000844,01/09/2025,6554,6,小立加_北京,1.8,0.2,北京,0
MO-250314007912,M0106-000844,01/09/2025,6555,6,小立加_北京,1.8,0.2,北京,0
MO-250329000996,M0106-000662,01/09/2025,6556,1,小立加_北京,0.5,0.5,北京,0
MO-250321000116,M0106-000662,01/09/2025,6557,1,小立加_北京,0.5,0.5,北京,0
MO-250318001097,M0106-000662,01/09/2025,6558,1,小立加_北京,0.5,0.5,北京,0
MO-250324000702,M0101-6640,01/09/2025,6559,1,小立加_北京,0.4683,1.2417,北京,0
MO-250210000041,M0106-005926,01/09/2025,6560,1,I630柔性线_北京,0.26,0.0083,北京,1
MO-250210000041,M0106-005926,01/09/2025,6560,1,小立加_北京,0.7,0.2,北京,1
MO-250210000041,M0106-005926,01/09/2025,6560,1,立车KV600_北京,1.22,0.1,北京,1
MO-250210000041,M0106-005926,01/09/2025,6560,1,立车KV600_北京,0.65,0.5,北京,1
MO-250210000041,M0106-005926,01/09/2025,6560,1,立车KV600_北京,0.44,0.5,北京,1
MO-250210000041,M0106-005926,02/09/2025,6560,1,立车KV600_北京,0.63,0.1,北京,1
MO-250321000109,M0102-2160,02/09/2025,6561,2,小立加_北京,3.91,0.35,北京,0
MO-250321000108,M0102-2160,02/09/2025,6562,2,小立加_北京,3.91,0.35,北京,0
MO-250321000107,M0102-2160,02/09/2025,6563,2,小立加_北京,3.91,0.35,北京,0
MO-250321000109,M0102-2160,02/09/2025,6564,2,小立加_北京,6.62,0.5,北京,0
MO-250321000108,M0102-2160,02/09/2025,6565,2,小立加_北京,6.62,0.5,北京,0
MO-250321000107,M0102-2160,02/09/2025,6566,2,小立加_北京,6.62,0.5,北京,0
MO-250210000041,M0106-005926,02/09/2025,6567,1,立车KV600_北京,0.99,0.45,北京,1
MO-250210000041,M0106-005926,02/09/2025,6567,1,立车KV600_北京,0.41,0.5,北京,1
MO-250321000109,M0102-2160,02/09/2025,6568,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250321000108,M0102-2160,02/09/2025,6569,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250321000107,M0102-2160,02/09/2025,6570,2,立车KV1000_北京,13.52,1.8,北京,0
MO-250326000824,M0102-2159,03/09/2025,6571,2,小立加_北京,3.8,0.3,北京,0
MO-250326000824,M0102-2159,03/09/2025,6571,2,小立加_北京,7.5,0.4,北京,0
MO-250321000109,M0102-2160,03/09/2025,6572,2,小立加_北京,4,0.3,北京,0
MO-250321000108,M0102-2160,03/09/2025,6573,2,小立加_北京,4,0.3,北京,0
MO-250321000107,M0102-2160,03/09/2025,6574,2,小立加_北京,4,0.3,北京,0
MO-250326000824,M0102-2159,04/09/2025,6575,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250326000824,M0102-2159,05/09/2025,6575,2,小立加_北京,0.9,0.2,北京,0
MO-250321000109,M0102-2160,05/09/2025,6576,2,小立加_北京,3.83,0.35,北京,0
MO-250321000108,M0102-2160,05/09/2025,6577,2,小立加_北京,3.83,0.35,北京,0
MO-250321000107,M0102-2160,05/09/2025,6578,2,小立加_北京,3.83,0.35,北京,0
MO-250326000824,M0102-2159,05/09/2025,6579,2,小立加_北京,3.91,0.25,北京,0
MO-250408001462,M1401-100520,06/09/2025,6580,8,DMG小立加_沈阳,1.8,0.2,沈阳,0
MO-250408001462,M1401-100520,06/09/2025,6580,8,DMG小立加_沈阳,4.4536,0.1417,沈阳,0
MO-250321000109,M0102-2160,06/09/2025,6581,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250321000108,M0102-2160,06/09/2025,6582,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250321000107,M0102-2160,06/09/2025,6583,2,立车KV1000_北京,2.8,0.8,北京,0
MO-250407003113,M0106-007870,06/09/2025,6584,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000427,M0106-007870,06/09/2025,6585,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250328001529,M0106-007870,06/09/2025,6586,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250328001528,M0106-007870,06/09/2025,6587,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250328001527,M0106-007870,06/09/2025,6588,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250326000842,M0106-007870,06/09/2025,6589,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250326000841,M0106-007870,06/09/2025,6590,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001264,M0106-007870,06/09/2025,6591,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001263,M0106-007870,06/09/2025,6592,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250319001262,M0106-007870,06/09/2025,6593,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250407003113,M0106-007870,06/09/2025,6594,1,北村800_北京,7.06,0,北京,0
MO-250403000427,M0106-007870,06/09/2025,6595,1,北村800_北京,7.06,0,北京,0
MO-250328001529,M0106-007870,06/09/2025,6596,1,北村800_北京,7.06,0,北京,0
MO-250328001528,M0106-007870,06/09/2025,6597,1,北村800_北京,7.06,0,北京,0
MO-250328001527,M0106-007870,06/09/2025,6598,1,北村800_北京,7.06,0,北京,0
MO-250326000842,M0106-007870,06/09/2025,6599,1,北村800_北京,7.06,0,北京,0
MO-250326000841,M0106-007870,06/09/2025,6600,1,北村800_北京,7.06,0,北京,0
MO-250319001264,M0106-007870,06/09/2025,6601,1,北村800_北京,7.06,0,北京,0
MO-250319001263,M0106-007870,06/09/2025,6602,1,北村800_北京,7.06,0,北京,0
MO-250319001262,M0106-007870,06/09/2025,6603,1,北村800_北京,7.06,0,北京,0
MO-250408001462,M1401-100520,06/09/2025,6604,8,DMG小立加_沈阳,2.0264,0.075,沈阳,0
MO-250326000824,M0102-2159,07/09/2025,6605,2,立车KV1000_北京,3.2,0.8,北京,0
MO-250408001463,M1401-100520,07/09/2025,6606,2,DMG小立加_沈阳,0.5066,0.075,沈阳,0
MO-250408001463,M1401-100520,07/09/2025,6606,2,DMG小立加_沈阳,1.1134,0.1417,沈阳,0
MO-250408001463,M1401-100520,07/09/2025,6606,2,DMG小立加_沈阳,0.45,0.2,沈阳,0
MO-250407003113,M0106-007870,07/09/2025,6607,1,北村800_北京,14.7,0,北京,0
MO-250403000427,M0106-007870,07/09/2025,6608,1,北村800_北京,14.7,0,北京,0
MO-250328001529,M0106-007870,07/09/2025,6609,1,北村800_北京,14.7,0,北京,0
MO-250328001528,M0106-007870,07/09/2025,6610,1,北村800_北京,14.7,0,北京,0
MO-250328001527,M0106-007870,07/09/2025,6611,1,北村800_北京,14.7,0,北京,0
MO-250326000842,M0106-007870,07/09/2025,6612,1,北村800_北京,14.7,0,北京,0
MO-250326000841,M0106-007870,07/09/2025,6613,1,北村800_北京,14.7,0,北京,0
MO-250319001264,M0106-007870,07/09/2025,6614,1,北村800_北京,14.7,0,北京,0
MO-250319001263,M0106-007870,07/09/2025,6615,1,北村800_北京,14.7,0,北京,0
MO-250319001262,M0106-007870,07/09/2025,6616,1,北村800_北京,14.7,0,北京,0
MO-250319001120,M0101-4453,07/09/2025,6617,3,小立加_北京,0.75,0,北京,0
MO-250319001120,M0101-4453,07/09/2025,6617,3,小立加_北京,2.7,0,北京,0
MO-250319001120,M0101-4453,07/09/2025,6617,3,小立加_北京,1.2,0,北京,0
MO-250319001120,M0101-4453,08/09/2025,6617,3,小立加_北京,1.5,0,北京,0
MO-250210000042,M0106-005926,08/09/2025,6618,1,I630柔性线_北京,0.26,0.0083,北京,1
MO-250210000042,M0106-005926,08/09/2025,6618,1,小立加_北京,0.7,0.2,北京,1
